id	type	modified	language	rights	rightsHolder	bibliographicCitation	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	dataGeneralizations	occurrenceID	catalogNumber	recordedBy	associatedReferences	eventDate	continent	country	countryCode	verbatimLocality	verbatimCoordinates	verbatimCoordinateSystem	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	scientificName	kingdom	taxonRank	scientificNameAuthorship	nomenclaturalCode
INBO:FLORA:00001125	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001125	00001125	Karel De Waele; Plantenwerkgroep Natuurpunt Schelde-Leie	Streeplijst flower 1995	2009-04-01/2009-04-30	Europe	BELGIUM	BE	Louise Marie Muziekbos	e3-51-11	IFBL 1km	50.76329	3.63902	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001126	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001126	00001126	Brian Roelandt;Steven De Saeger	Streeplijst flower 2001 (nederlandstalig)	2009-04-01/2009-04-30	Europe	BELGIUM	BE	vlassenbroekse schorren	d4-21-24	IFBL 1km	51.04398	4.13371	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001127	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001127	00001127	Plantenwerkgroep Markvallei Hoogstraten	Streeplijst flower 2001 (nederlandstalig)	2005-06-01/2005-06-30	Europe	BELGIUM	BE	Ook B5-45-34 Duivelskuil	b5-45-43	IFBL 1km	51.31307	4.80645	WGS84	1000	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001128	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001128	00001128	Plantenwerkgroep Markvallei Hoogstraten	losse waarneming	2000-06-01/2000-06-30	Europe	BELGIUM	BE	Merksplaskolonie	b5-35-22	IFBL 1km	51.37593	4.82142	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001129	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001129	00001129	Karel De Waele; Plantenwerkgroep Natuurpunt Schelde-Leie	Streeplijst flower 1995	2009-05-01/2009-05-31	Europe	BELGIUM	BE	Kluisbergen: Kluisbos rond recreatiecentrum	e2-56-21	IFBL 1km	50.76233	3.49730	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001130	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001130	00001130	Karel De Waele; Plantenwerkgroep Natuurpunt Schelde-Leie	Streeplijst flower 1995	2009-05-01/2009-05-31	Europe	BELGIUM	BE	Kluisbergen: Kluisbos omgeving recreatieoord	e2-56-21	IFBL 1km	50.76233	3.49730	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001131	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001131	00001131	Karel De Waele; Plantenwerkgroep Natuurpunt Schelde-Leie	Streeplijst flower 1995	2009-05-01/2009-05-31	Europe	BELGIUM	BE	Kluisbergen: boskouter	e2-56-12	IFBL 1km	50.76222	3.48313	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001132	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001132	00001132	Patrick Lust;Leen Durwael	Biologische Waarderingskaart	2003-04-01/2003-04-30	Europe	BELGIUM	BE	21-ld049   Ingelmunster	d2-52-31	IFBL 1km	50.92195	3.23832	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001133	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001133	00001133	Karel De Waele	Streeplijst flower 1995	2009-06-01/2009-06-30	Europe	BELGIUM	BE	Zingem: zuidkant bebouwde kom	e3-11-14	IFBL 1km	50.89821	3.65114	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001134	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001134	00001134	Rutger Barendse	digitale streeplijst	2009-06-01/2009-06-30	Europe	BELGIUM	BE	Balen/Lommel - Kerkhoven	c6-35-43	IFBL 1km	51.16667	5.26258	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001135	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001135	00001135	Karel De Waele	Streeplijst flower 1995	2009-07-01/2009-07-31	Europe	BELGIUM	BE	Wondelgem: zuidelijke oever ringvaart en R4	c3-52-33	IFBL 1km	51.09621	3.69091	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001136	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001136	00001136	Karel De Waele; Plantenwerkgroep Natuurpunt Schelde-Leie	Streeplijst flower 1995	2009-08-01/2009-08-31	Europe	BELGIUM	BE	Machelen: dorp, oude en nieuwe Leie	d2-46-32	IFBL 1km	50.95997	3.47938	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001137	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001137	00001137	Karel De Waele	Streeplijst flower 1995	2009-08-01/2009-08-31	Europe	BELGIUM	BE	Gent: Gordunakaai en Sneppebrug	d3-22-13	IFBL 1km	51.04228	3.69170	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001138	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001138	00001138	Rita Vandenberghe;Pierre Van Vooren	Streeplijst flower 1995	2009-08-01/2009-08-31	Europe	BELGIUM	BE	E17 tankstation	d3-16-31	IFBL 1km	51.07033	3.91957	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001139	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001139	00001139	Patrick Lust;Leen Durwael	Biologische Waarderingskaart	2002-04-01/2002-04-30	Europe	BELGIUM	BE	LDPL13_02_061   Paddepoelebos (Maldegem)	c2-15-34	IFBL 1km	51.23816	3.41676	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001140	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001140	00001140	Karel De Waele	Streeplijst flower 1995	2009-09-01/2009-09-30	Europe	BELGIUM	BE	Aarsele dorp	d2-35-32	IFBL 1km	50.99548	3.42172	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001141	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001141	00001141	Luc Menschaert	Streeplijst flower 1995	2009-04-01/2009-09-30	Europe	BELGIUM	BE	Eine	e2-28-24	IFBL 1km	50.86208	3.62328	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001142	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001142	00001142	Karel De Waele; Plantenwerkgroep Natuurpunt Schelde-Leie	Streeplijst flower 1995	2009-09-01/2009-09-30	Europe	BELGIUM	BE	Oudenaarde-Bevere: van N60 tot station	e2-28-32	IFBL 1km	50.85291	3.59503	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001143	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001143	00001143	Karel De Waele	Streeplijst flower 1995	2009-09-01/2009-09-30	Europe	BELGIUM	BE	St-Martens-Latem: Kouter-Sporthal	d3-31-11	IFBL 1km	51.01498	3.63509	WGS84	700	Acer platanoides	Plantae	Species	L.	ICBN
INBO:FLORA:00001144	Event	2014-12-06	nl	http://creativecommons.org/publicdomain/zero/1.0/ & https://github.com/LifeWatchINBO/norms-for-data-use	INBO	Van Landuyt W, Vanhecke L, Brosens D (2012) Florabank 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region). PhytoKeys 12: 59–67. doi: team.3897/phytokeys.12.2849	http://dataset.inbo.be/florabank1-occurrences	INBO	INBO	FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region)	INBO	HumanObservation	The centroid coördinates of the IFBL square containing the occurence were given	INBO:FLORA:00001144	00001144	Karel De Waele	Streeplijst flower 1995	2009-05-01/2009-05-31	Europe	BELGIUM	BE	Astene: hok tussen Hoeve Nieuw Goed te Parijs en Hoeve Rijbroeken	d2-47-23	IFBL 1km	50.96947	3.55038	WGS84	700	Acer pseudoplatanus	Plantae	Species	L.	ICBN
